Tarla_ID,Bolge,Toprak_Tipi,Tarla_Alani_Donum,Ekim_Ayı,Ortalama_Sicaklik,Yagis_Miktari_mm,Gubre_Miktari_kg,Sulama_Sikligi_Hafta,Toprak_PH,Azot_Miktari,Hasere_Yogunlugu,Hasat_Verimi_Ton,Sulama_Maliyeti
TRL_00024,Ege,Kalkerli,61.41517843247666,Ekim,11.151593676746295,43.7683657634404,147.69048576726985,1,5.661432929616403,43.619812909009894,0.5496311745015137,2.7261328437006593,96.21588439600569
TRL_00025,Marmara,Kumlu,345.8952070881207,Ekim,7.6650805899967995,219.78837941517557,82.1424163889428,2,5.661432929616403,43.619812909009894,0.49316957243164306,3.2084066938662312,74.04511097863657
TRL_00026,Marmara,Killi,344.71802686422507,Ekim,24.15755883907365,61.19184886284319,100.5192011062734,2,5.661432929616403,43.619812909009894,0.5467479999060675,2.9295201276803526,86.80700374505771
TRL_00027,Ege,Killi,334.7249364555996,Ekim,25.436419675094296,98.25454209784469,67.36269698090896,2,5.661432929616403,43.619812909009894,0.36422649335961543,3.5525308617025613,69.13408691981834
TRL_00028,Ege,Tınlı,497.5497397715922,Ekim,8.44663707866807,46.50998142572453,20.069303070301665,1,5.661432929616403,43.619812909009894,0.930654046717053,0.5939115970458194,34.4596409420201
TRL_00029,Ege,Tınlı,22.772785540267634,Kasım,18.900184226624408,53.85361910566084,126.46891676210198,2,5.661432929616403,43.619812909009894,0.8555880516968649,2.7443390258673057,93.38429851268073
TRL_00030,Marmara,Tınlı,204.57532892458553,Kasım,22.092722300358773,105.44259710289833,133.94907635316676,1,5.661432929616403,43.619812909009894,0.0067387821624120825,3.6129238904508085,78.00365438272223
TRL_00031,Güneydoğu Anadolu,Kumlu,375.86393894617,Kasım,27.356151625203914,141.91092142304302,92.86640383493788,1,5.661432929616403,43.619812909009894,0.05304656954171871,4.053288445599284,58.402602893947126
TRL_00032,Akdeniz,Kalkerli,257.4313868089766,Kasım,7.637035496715644,73.274723538907,148.4797191796332,1,5.661432929616403,43.619812909009894,0.9917564138239073,2.4237445097750703,88.45867327089262
TRL_00033,Marmara,Tınlı,106.80376603311194,Kasım,20.168272637953603,120.76492402125412,113.95131103222904,2,5.661432929616403,43.619812909009894,0.9990327478679059,2.854650482887982,88.88857857790835
TRL_00034,Güneydoğu Anadolu,Killi,26.05855134132895,Kasım,19.817961100220703,100.40857608856399,130.32541665701268,1,5.661432929616403,43.619812909009894,0.4190233066261403,3.4563188705767987,83.99881754526858
TRL_00035,Ege,Kumlu,461.59954313318525,Kasım,12.632329593796161,125.21779108919483,102.38625567046557,1,5.661432929616403,43.619812909009894,0.9479030025689218,3.14128712412623,71.64928678241868
TRL_00036,Ege,Kalkerli,19.082924482534118,Ekim,17.727859735308854,63.057274220917485,118.06214447054612,4,5.661432929616403,43.619812909009894,0.7212623811363337,1.920151776269269,115.89036138783223
TRL_00037,Akdeniz,Killi,228.07112245563047,Ekim,14.764920963416376,101.80784037075775,122.22006602116669,1,5.661432929616403,43.619812909009894,0.4178989717473144,3.7722419999255172,76.95193776650575
TRL_00038,İç Anadolu,Kumlu,476.55037290835116,Aralık,14.47501215430765,110.4832087324656,108.88528734580711,2,5.661432929616403,43.619812909009894,0.7145271891487077,3.0895579211921667,89.60806483957205
TRL_00039,Akdeniz,Kalkerli,246.82911073680265,Aralık,6.608382706440825,75.13132432698505,62.434359802129634,4,5.661432929616403,43.619812909009894,0.2141935200866698,2.036789449050565,91.63971956184244
TRL_00040,Ege,Killi,379.5466236736141,Kasım,22.37556364050613,76.04226945304708,51.9445504168479,1,5.661432929616403,43.619812909009894,0.6797563489723716,2.2598855535448417,36.205452282308755
TRL_00041,Güneydoğu Anadolu,Kalkerli,67.79419136021866,Ekim,13.11082747128441,51.13553907271517,107.03709268656691,4,5.661432929616403,43.619812909009894,0.4710406866332405,2.3260695635330433,105.00741793099152
TRL_00042,Ege,Tınlı,390.182871870594,Kasım,12.527167414416812,94.00326807621107,76.13328003400184,1,5.661432929616403,43.619812909009894,0.562444414163253,2.169817555572757,60.759279884096145
TRL_00043,İç Anadolu,Killi,267.73106310775097,Kasım,26.217354593482117,58.5755703152633,58.90772204038914,3,5.661432929616403,43.619812909009894,0.8598447294016409,2.1639501403963846,73.71981744019718
TRL_00044,Marmara,Kalkerli,346.62915347238436,Kasım,27.270934477543207,69.76549854645936,94.67702381035069,1,5.661432929616403,43.619812909009894,0.2972817730048818,3.509649971349918,60.77626445843827
TRL_00045,İç Anadolu,Kalkerli,327.24890288231046,Kasım,24.784493269165075,145.1683490818629,128.15524785486252,1,5.661432929616403,43.619812909009894,0.43753683507071495,3.061668313054237,75.18555631603158
TRL_00046,Marmara,Tınlı,88.95584269849645,Kasım,16.72234657872122,74.4629479047582,113.81819292912158,4,5.661432929616403,43.619812909009894,0.46719510424614763,2.418455361771693,114.77969745521327
TRL_00047,İç Anadolu,Kumlu,401.2869898425564,Kasım,27.669594702343364,157.9736407110859,25.245592326854606,4,5.661432929616403,43.619812909009894,0.28517868632937027,1.9090618538018265,71.98750531207905
TRL_00048,Akdeniz,Kalkerli,252.57690882450072,Aralık,13.781908941218628,143.94191660624654,91.81095548104216,4,5.661432929616403,43.619812909009894,0.06654829186356892,3.354164829938919,104.2187966667597
TRL_00049,Ege,Tınlı,285.5403715971521,Kasım,13.869074815463613,75.60726276146697,51.469037081534154,1,5.661432929616403,43.619812909009894,0.9929461602244138,1.1271257302919404,37.73584687410162
TRL_00050,Ege,Kumlu,178.15770628986377,Ekim,15.601405265856647,70.01075847388867,120.54197956084573,4,5.661432929616403,43.619812909009894,0.32193245104295654,2.496932969578522,118.52435331839945
TRL_00051,Güneydoğu Anadolu,Kalkerli,469.8981359171296,Aralık,27.98738642298174,67.45183761653051,46.21358661072586,1,5.661432929616403,43.619812909009894,0.6655717545431902,2.2639181105864012,25.135875508204965
TRL_00052,Akdeniz,Tınlı,13.81453466834378,Ekim,16.463934152192735,148.63111025661925,45.726575646429886,2,5.661432929616403,43.619812909009894,0.3628138945735071,2.4984832374337707,51.90198789381548
TRL_00053,Akdeniz,Tınlı,432.7194566899855,Kasım,20.750062766931883,88.23697810960623,62.5242020113215,1,5.661432929616403,43.619812909009894,0.20019948449485747,3.019764337815353,36.09413407857345
TRL_00054,Güneydoğu Anadolu,Kumlu,171.0831443190455,Kasım,11.78136327634326,108.48187732003204,133.9760461878996,3,5.661432929616403,43.619812909009894,0.28215572127601096,3.203647068300358,115.07799712860329
TRL_00055,Ege,Kumlu,375.6537455011109,Aralık,22.795621112120642,146.36103656866598,59.50139404786798,1,5.661432929616403,43.619812909009894,0.715817967265111,2.91125361392987,50.798979413888944
TRL_00056,Güneydoğu Anadolu,Kalkerli,273.8969863905504,Ekim,19.05778281525162,67.52203272261619,69.84222861286156,3,5.661432929616403,43.619812909009894,0.17621107542981773,3.1014892169197292,83.53861037665467
TRL_00057,İç Anadolu,Killi,415.8788488987771,Aralık,18.660879276858026,143.00517740909805,56.35284658842538,3,5.661432929616403,43.619812909009894,0.8953348766367641,2.883673042526184,82.13786477026594
TRL_00058,Güneydoğu Anadolu,Kalkerli,39.70064053446385,Aralık,22.41977003797276,140.5658901356697,64.10441868059087,1,5.661432929616403,43.619812909009894,0.15158144759998327,2.442955286070751,45.88295074848225
TRL_00059,Güneydoğu Anadolu,Killi,480.98213638432327,Kasım,15.89537359455517,156.610143866105,114.80428432549073,4,5.661432929616403,43.619812909009894,0.22588086380116867,3.6198502889772564,114.63214527993752
TRL_00060,Akdeniz,Kumlu,11.375473001012201,Kasım,16.10277699346227,122.31638896213902,73.6123723450572,1,5.661432929616403,43.619812909009894,0.26599069741243964,2.628812187043122,49.126428803858516
TRL_00061,Marmara,Kalkerli,408.44620055306365,Ekim,14.869152222752824,93.43336682466172,149.37025794840673,3,5.661432929616403,43.619812909009894,0.08799420662525936,4.442702723591189,112.76719844405582
TRL_00062,İç Anadolu,Kumlu,447.7793525690631,Ekim,22.0392428049185,61.97659496125919,110.37686542571186,2,5.661432929616403,43.619812909009894,0.4376260193953587,3.515725608674756,94.93851299650007
TRL_00063,İç Anadolu,Kalkerli,343.50553674041015,Kasım,20.21921213787471,91.8001459554951,124.11232549745549,3,5.661432929616403,43.619812909009894,0.19277643565411196,2.761503975116204,104.71543539995456
TRL_00064,Marmara,Killi,425.9160992915884,Ekim,27.890266961001977,115.6594698864891,75.4198534342662,1,5.661432929616403,43.619812909009894,0.2271194145783737,3.7564282035348464,50.79357238378805
TRL_00065,Ege,Kalkerli,373.54702569217835,Ekim,19.179188279756623,120.0390004462252,113.33020237568945,2,5.661432929616403,43.619812909009894,0.39720537991867955,3.2082923343257033,86.82298584252727
TRL_00066,Marmara,Killi,490.69185252332505,Aralık,17.517070065010984,73.53705198925002,112.39010126271279,1,5.661432929616403,43.619812909009894,0.2413690889054867,2.7238100981461115,75.74204273194903
TRL_00067,İç Anadolu,Kalkerli,147.52798627555254,Ekim,14.85660461018157,56.3264042499342,61.54046121937109,1,5.661432929616403,43.619812909009894,0.40526912635055623,2.0942721824771713,57.13564428175229
TRL_00068,Güneydoğu Anadolu,Kalkerli,73.03131486219672,Aralık,9.42082147279828,107.45308470608948,125.05916485218893,2,5.661432929616403,43.619812909009894,0.340989126628666,2.713950219712223,89.782599882907
TRL_00069,İç Anadolu,Kumlu,53.90268608522582,Ekim,11.035649036219787,90.9674726139572,66.86331738532667,4,5.661432929616403,43.619812909009894,0.8898216816200673,1.9135642209076513,94.1226972362309
TRL_00070,Marmara,Kalkerli,307.8856433528558,Kasım,23.29882732483898,111.66820300671876,85.5880046017519,4,5.661432929616403,43.619812909009894,0.27719626955874077,3.471431342252412,107.65128730313337
TRL_00071,Marmara,Kumlu,68.5846484069068,Ekim,20.80163495289092,51.79044482369157,131.06996738265897,4,5.661432929616403,43.619812909009894,0.18572314560235903,2.8930343800797935,131.8392562606336
TRL_00072,Ege,Kumlu,390.89654488952476,Aralık,18.843860334117604,113.34581779455698,72.32349046074094,3,5.661432929616403,43.619812909009894,0.9052257972177128,2.4731466201997057,79.42904530781718
TRL_00073,Marmara,Tınlı,136.00566316835943,Kasım,12.936894135482902,166.74646855279855,33.58002281964826,1,5.661432929616403,43.619812909009894,0.0565708195559641,2.734708284475176,32.412505973505354
TRL_00074,Akdeniz,Kalkerli,149.83272255244617,Ekim,25.32936941398362,68.98736758166686,131.37459317288295,3,5.661432929616403,43.619812909009894,0.16653012783532617,2.9201244469621357,116.50668667122754
TRL_00075,Ege,Killi,467.3344066546179,Kasım,19.653611412252502,115.6958881447104,26.792461549505937,2,5.661432929616403,43.619812909009894,0.695735626813835,1.8322556299245465,43.9600564164851
TRL_00076,İç Anadolu,Kalkerli,84.97102186221275,Kasım,11.1710634529445,75.17604665559996,102.82863568613122,1,5.661432929616403,43.619812909009894,0.5225883418697322,2.846146205262635,66.78075697833874
TRL_00077,Ege,Kalkerli,157.22992063279364,Ekim,13.261763513229582,208.60895874522225,94.29503962512366,4,5.661432929616403,43.619812909009894,0.031915764855704465,3.7863268433407535,106.07641829883474
TRL_00078,Marmara,Kalkerli,207.6240343965079,Kasım,13.09858755860823,172.10564603652048,117.87138144105548,4,5.661432929616403,43.619812909009894,0.4648212189246974,3.319353746856579,123.73017688149795
TRL_00079,Akdeniz,Kumlu,129.47874528847888,Ekim,20.555440244261455,136.8223806106173,32.19067866471266,4,5.661432929616403,43.619812909009894,0.7974912092242328,2.316747252286534,69.4908607974956
TRL_00080,Ege,Kalkerli,142.6350103089295,Kasım,16.273730367279356,113.9907405864512,58.49807005720848,3,5.661432929616403,43.619812909009894,0.97282586827868,2.5302217555880406,72.64971619904257
TRL_00081,Güneydoğu Anadolu,Tınlı,466.9383994963971,Ekim,14.922748890377674,127.51114004364214,132.41450453237533,4,5.661432929616403,43.619812909009894,0.7111279980555216,3.5218374119385185,127.79370237446477
TRL_00082,Marmara,Tınlı,30.0442480362827,Kasım,7.843314362258971,53.52817449918148,126.41375864449779,4,5.661432929616403,43.619812909009894,0.6173211946615335,2.180722999359466,118.46420727130163
TRL_00083,Güneydoğu Anadolu,Kumlu,222.51466122341782,Aralık,11.329190458559742,181.42838891535817,113.28177216478234,3,5.661432929616403,43.619812909009894,0.357011814135625,3.6854311176698276,97.22597347366806
TRL_00084,Marmara,Tınlı,181.36577554518416,Aralık,17.896847090828835,115.89532318947093,99.12986034746638,2,5.661432929616403,43.619812909009894,0.47336338823085466,3.035760485317331,77.79781482529704
TRL_00085,Akdeniz,Killi,416.2809678218672,Kasım,18.050956391372626,90.92908272423264,102.59893414292941,1,5.661432929616403,43.619812909009894,0.3789324162009645,2.746098432960586,75.91901922165945
TRL_00086,Ege,Tınlı,123.82050832757025,Ekim,18.990463862314378,49.415208342564945,97.79394116229317,2,5.661432929616403,43.619812909009894,0.4143554074910929,2.072978807976319,72.22134722625644
TRL_00087,Akdeniz,Tınlı,193.47795818316092,Ekim,13.629221622458164,111.1051384887183,89.62288318635265,1,5.661432929616403,43.619812909009894,0.5071863692502655,2.7567331555708297,53.71626005861802
TRL_00088,Marmara,Tınlı,78.74296666728773,Aralık,16.78700838522889,126.849646012218,37.67466215869406,3,5.661432929616403,43.619812909009894,0.7711700357806285,2.238671210791247,63.580812562372145
TRL_00089,Ege,Kalkerli,125.24979306529363,Aralık,6.7398855412667835,43.09035148712026,90.98690683865426,2,5.661432929616403,43.619812909009894,0.13788181077609807,2.0848084137429375,71.91240989312654
TRL_00090,İç Anadolu,Killi,75.5910284520544,Kasım,16.78487220965355,88.70133052228726,43.84345635332056,1,5.661432929616403,43.619812909009894,0.5332660049935205,1.7359837581167437,36.43577606349724
TRL_00091,İç Anadolu,Killi,153.7545160929794,Aralık,21.912858557176637,93.47931023930839,73.98786197302066,2,5.661432929616403,43.619812909009894,0.5706384009650046,2.303835650708854,71.69835210954236
TRL_00092,Ege,Tınlı,101.39588546752243,Kasım,12.48577991401693,66.60943888194849,88.33879918848163,2,5.661432929616403,43.619812909009894,0.6295301711957485,2.37342325708488,71.29824738545986
TRL_00093,Ege,Tınlı,273.74646262743624,Aralık,20.47991181042253,172.3339306523515,95.04761050926294,2,5.661432929616403,43.619812909009894,0.7302131082431398,3.480255581983144,74.89417776358462
TRL_00094,Akdeniz,Kumlu,156.6074085993705,Kasım,14.749240817780404,51.31681989223758,65.23611873457756,4,5.661432929616403,43.619812909009894,0.6631821209628134,2.084971545418128,95.7792570648774
TRL_00095,Akdeniz,Tınlı,105.90630337793338,Aralık,14.187453432412054,120.51450541486462,96.09511885142123,4,5.661432929616403,43.619812909009894,0.849648076510266,2.0860233955313947,105.81641354093622
TRL_00096,İç Anadolu,Kalkerli,409.6813607328601,Ekim,18.347725997843373,74.01854035154182,60.18826264696653,2,5.661432929616403,43.619812909009894,0.2955053496961151,2.7347711375468142,61.52787775233657
TRL_00097,Güneydoğu Anadolu,Kumlu,462.0617410901624,Aralık,14.789236834041615,209.96951060335832,77.2848144460321,1,5.661432929616403,43.619812909009894,0.016142080339427656,4.065281517427299,41.92302961860085
TRL_00098,Güneydoğu Anadolu,Kumlu,301.35749509246614,Aralık,15.994349702797795,69.2976118806352,123.47160291697818,2,5.661432929616403,43.619812909009894,0.9973673416817572,2.5983946105897684,98.8865255767086
TRL_00099,Güneydoğu Anadolu,Kumlu,329.8475408989065,Ekim,22.247670510008305,95.49985070384636,99.58092313676363,1,5.661432929616403,43.619812909009894,0.2482358198989859,2.9476570341221078,69.44067362476446
TRL_00100,Ege,Killi,231.53997856817105,Aralık,24.30246701928905,92.8705965995195,32.26901789610679,4,5.661432929616403,43.619812909009894,0.5580915464240375,1.8958553113672716,75.57326215394139
TRL_00101,Akdeniz,Kumlu,132.50406786178422,Aralık,11.67825425484638,103.1377537663314,21.5458562522865,2,5.661432929616403,43.619812909009894,0.9610711658923353,1.4375117760090892,38.1138014024636
TRL_00102,İç Anadolu,Kalkerli,452.2023633448181,Kasım,16.99896221847387,119.90115896276004,133.19766795319933,2,5.661432929616403,43.619812909009894,0.9306298760566515,3.7535296718202718,98.73774648231662
TRL_00103,Ege,Tınlı,316.1894416949917,Aralık,15.666805377157855,115.99967611914386,43.36480979135529,1,5.661432929616403,43.619812909009894,0.9221761892368969,2.6099409951032113,37.13531075768812
TRL_00104,Akdeniz,Kumlu,343.2755444016117,Aralık,28.81582435109536,66.7989115999898,55.69969549037309,1,5.661432929616403,43.619812909009894,0.11811060755158964,2.1881128623234223,31.959033807859285
TRL_00105,Ege,Kalkerli,86.97139115775016,Aralık,21.331414266285133,140.39347474300288,67.88567623776869,2,5.661432929616403,43.619812909009894,0.7298191281087646,3.2183325397685314,59.7353851277227
TRL_00106,Marmara,Tınlı,38.566329540026615,Kasım,26.9019504891458,80.44637045622095,109.83032528930697,4,5.661432929616403,43.619812909009894,0.008953644864648003,2.8056982813299784,114.93997963504711
TRL_00107,Marmara,Kumlu,377.7682426632017,Ekim,18.894681072605582,35.79520872010835,21.071421347685675,4,5.661432929616403,43.619812909009894,0.540099451253799,1.7345900355825825,74.25874317122756
TRL_00108,Marmara,Killi,299.88152007316904,Ekim,16.45979950288732,133.34650775646037,89.89280518406954,3,5.661432929616403,43.619812909009894,0.677845991529521,2.991125096645534,91.15555328135677
TRL_00109,Akdeniz,Killi,390.94930687084957,Aralık,19.362558680999552,43.433313598537964,116.31044676406138,3,5.661432929616403,43.619812909009894,0.5174925504611592,2.161356410354544,114.55076475993145
TRL_00110,Güneydoğu Anadolu,Kalkerli,74.25285632293408,Kasım,22.500465740583618,112.95402669757154,33.99080482386774,1,5.661432929616403,43.619812909009894,0.6937803620972753,2.5525396791365895,39.43720672873543
TRL_00111,İç Anadolu,Kalkerli,344.21054094309375,Aralık,26.429002357622267,105.2890691335538,100.89117951881833,3,5.661432929616403,43.619812909009894,0.9476349159203934,2.8935687481042214,94.14246480677741
TRL_00112,Güneydoğu Anadolu,Kumlu,497.68608614829185,Aralık,25.42294848030304,111.49011207488823,97.35777147574187,2,5.661432929616403,43.619812909009894,0.4236950848391112,2.841540386180462,86.94958605914792
TRL_00113,İç Anadolu,Kalkerli,23.759650432159777,Aralık,12.184379484241965,187.8312945266234,69.54711550245253,2,5.661432929616403,43.619812909009894,0.35587425947237583,3.0144927985604713,69.00809226197315
TRL_00114,İç Anadolu,Killi,74.33585323747907,Aralık,17.10895266419911,81.30278538151933,131.23332013240582,1,5.661432929616403,43.619812909009894,0.41725762036983594,2.440261862197596,75.82543261518612
TRL_00115,İç Anadolu,Killi,495.7662599526084,Aralık,22.488116406293226,139.61659809259956,60.69278283874112,1,5.661432929616403,43.619812909009894,0.6443590742633037,3.1354904652124245,40.678369047888374
TRL_00116,Akdeniz,Killi,333.4968990857478,Aralık,17.788490649715786,65.06625007394713,25.088994771779902,3,5.661432929616403,43.619812909009894,0.8710931811246468,1.7839819894860058,65.51038564831923
TRL_00117,Güneydoğu Anadolu,Kumlu,89.31292111166039,Aralık,11.623870418805186,135.38327670415893,93.497491092724,2,5.661432929616403,43.619812909009894,0.6716680460420758,3.0929824597648548,74.36885743693287
TRL_00118,Marmara,Tınlı,470.4915962549849,Ekim,16.228236897651808,126.8036308095073,86.47701345074437,1,5.661432929616403,43.619812909009894,0.47769075701983277,3.1494989320415607,58.50627473929609
TRL_00119,Ege,Tınlı,258.76738196509115,Aralık,25.311842780037722,84.63659948449077,105.79794315383494,4,5.661432929616403,43.619812909009894,0.567582468892314,3.056611258427879,114.60801618489245
TRL_00120,Marmara,Killi,211.7042142164962,Kasım,14.87531470242298,93.27614356827766,148.5588337109976,4,5.661432929616403,43.619812909009894,0.8675708040978128,3.0305420090013215,143.58123193777436
TRL_00121,İç Anadolu,Kumlu,422.17713385892387,Aralık,15.860286833363801,60.55254735726615,89.81807436955997,4,5.661432929616403,43.619812909009894,0.03864805152160544,2.8381432079156412,105.60618287793996
TRL_00122,Ege,Kumlu,319.62988464892663,Kasım,13.300886881118021,77.9369442101281,127.87683840429732,1,5.661432929616403,43.619812909009894,0.7360151742368896,3.0672940364058414,83.11744699707091
TRL_00123,Akdeniz,Kumlu,371.5958952171328,Ekim,15.666549681844513,85.5474192054647,58.47950098076982,3,5.661432929616403,43.619812909009894,0.4185166361420085,2.3390571443104173,80.61503367468717
TRL_00124,Marmara,Kumlu,12.094894950446708,Ekim,15.398332393974222,123.05722179075627,102.50328216570783,3,5.661432929616403,43.619812909009894,0.5817260218831947,2.477785331935725,103.52938034116792
TRL_00125,Akdeniz,Tınlı,269.3649024295476,Ekim,16.622268640186174,38.00759761262081,102.69301311732988,4,5.661432929616403,43.619812909009894,0.028488981439559025,2.9956390115651574,106.28205892911943
TRL_00126,Ege,Kalkerli,314.42540875343053,Aralık,16.606597304487643,74.20449115298564,40.59546824204779,1,5.661432929616403,43.619812909009894,0.6464814115411472,2.1195689189915794,37.60690237465301
TRL_00127,Akdeniz,Kalkerli,176.18920153994856,Aralık,20.14877476331676,60.776925678599525,61.29529003543264,1,5.661432929616403,43.619812909009894,0.1836755510190975,1.9405925502167438,41.521439032108816
TRL_00128,İç Anadolu,Tınlı,444.6656937828696,Ekim,17.086203312468562,166.28089176033507,84.52266961484658,1,5.661432929616403,43.619812909009894,0.09230780286320162,3.2978280104875353,54.378129128771
TRL_00129,Ege,Tınlı,309.74503435925635,Aralık,13.027632758641266,45.271180061502996,41.228526227458694,3,5.661432929616403,43.619812909009894,0.13276473440724434,1.817119484469075,64.17783763308128
TRL_00130,Güneydoğu Anadolu,Killi,117.05531960806071,Ekim,20.067394057134212,97.89665169947533,112.09132890878664,2,5.661432929616403,43.619812909009894,0.8225191411137259,2.638910592933049,84.46029409716175
TRL_00131,Marmara,Killi,258.1090733605175,Kasım,19.71726966378654,177.60089515997547,48.28445921067086,3,5.661432929616403,43.619812909009894,0.19663287665372775,3.5499828083353546,63.40377789408989
TRL_00132,Marmara,Killi,190.99054923963368,Ekim,16.4999074453772,50.3081892944798,45.18412897437197,3,5.661432929616403,43.619812909009894,0.2909416678974307,1.360571044402209,63.81125095150234
TRL_00133,Ege,Killi,223.81798765819673,Kasım,26.449761232716163,58.833802475895254,77.75172201257439,3,5.661432929616403,43.619812909009894,0.10485210963521074,3.1690284230485637,88.04362149933024
TRL_00134,İç Anadolu,Kalkerli,21.391219270565756,Aralık,21.71538632322067,127.66962347628309,94.37399935390303,4,5.661432929616403,43.619812909009894,0.9464369242588381,2.079541354201077,113.27771075342167
TRL_00135,Ege,Kalkerli,475.2158560087692,Aralık,27.171839259943198,177.021732329235,95.66031436936923,4,5.661432929616403,43.619812909009894,0.23991887305019066,4.0376585218829035,110.18584850835872
